Avg Threads Running,1,1,2,2.6,3.3,4.1,4.5,5.1000000000000005,5.6,5.8999999999999995,6.3,6.7,6.1,6.4,6.1,5.700000000000001,5.800000000000001,5.9,6.300000000000001,6.3999999999999995,6.5,6.5,6.4,5.9,5.699999999999999,5.6,5.6,5.699999999999999,5.2,5.2,5.199999999999999,5.3,5.200000000000001,5.4,5.800000000000001,5.9,5.9,5.8,6.4,7,6.8999999999999995,6.5,6.5,6.3,6,5.8999999999999995,5.800000000000001,5.8999999999999995,5.699999999999999,5.1,5.1,5.3,5.6,6,6,6,5.9,5.8,6.1,6.5,6.9,6.8,6.9,10.3,11.6,12.5,13.2,13.8,14.299999999999999,14.6,14.8,16,17,14.4,14.2,14.200000000000001,14.4,14.8,15.1,15.299999999999999,15.700000000000001,15.8,15.399999999999999,15.5,14.4,13.8,12.9,12,10.599999999999998,9.6,8.7,8.200000000000001,7.7,6.555555555555555,8,8.125,8.714285714285715,10.428571428571429,11.166666666666666,12.166666666666666,12,12.2,13.25,13.25,12,12,11,7.666666666666666,7.666666666666666,6.5,8,8,8,9,8.333333333333334,7.25,7.5,7.6,7.5,7.142857142857143,6.75
Peak Threads Connected,1,1,11,11,11,11,11,11,11,11,11,11,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,8,11,11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,12,12,12,12,12,43,43,43,43,43,43,43,43,43,43,17,17,17,17,18,20,20,20,20,20,20,20,20,20,20,18,18,18,18,18,11,17,17,17,21,21,21,21,21,21,21,21,21,21,10,10,8,8,8,8,10,10,10,10,10,10,10,10
Peak Threads Running,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,4,4,4,4,4,24,24,24,24,24,24,24,24,24,24,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,2,2,2,2,7,7,7,7,7,7,7,7,7,7,2,2,2,1,1,1,3,3,3,3,3,3,3,3
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.22222222222222224,1.777777777777778,3.555555555555556,3.666666666666667,3.666666666666667,3.666666666666667,3.666666666666667,3.8888888888888893,3.666666666666667,3.666666666666667,2.111111111111111,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.11111111111111112,0.11111111111111112,0,0,0,0,0.22222222222222224,0.21555,0.22175407473112316,0.21732848769885807,0.2201429453388422,0.8870162989244926,0.8921710936525751,1.5527950310559007,1.5555555555555558,1.5,1.6289249289416485,1.4282895836816585,0.9,0.9796544783629655,1.777777777777778,1.4279594459517349,1.4279594459517349,1.661405549094534,1.570979720079977,1.378273399323393,1.2248079278476784,0,0,0,0,0
table_open_cache_hits,279.8888888888889,278,396.11111111111114,611.5555555555555,854.1111111111111,1168.7777777777778,1335.2222222222222,1529,1774.2222222222222,2032,2226.777777777778,2321.777777777778,2336.222222222222,2283.666666666667,2251.222222222222,2308.222222222222,2389.888888888889,2394.4444444444443,2397,2425.666666666667,2448.4444444444443,2470.4444444444443,2500.5555555555557,2399.3333333333335,2395,2335,2406.3333333333335,2325.1111111111113,2337.5555555555557,2322.777777777778,2257.3333333333335,2286.4444444444443,2299.777777777778,2245.4444444444443,2280.222222222222,2221.4444444444443,2238.5555555555557,2223.1111111111113,2229,2304.1111111111113,2297.777777777778,2339.222222222222,2421.777777777778,2372.222222222222,2327.666666666667,2440.1111111111113,2476,2503.1111111111113,2476.888888888889,2469.1111111111113,2450.777777777778,2447,2489.888888888889,2522,2503.5555555555557,2510.666666666667,2515.1111111111113,2546.4444444444443,2539.888888888889,2528.666666666667,2457.777777777778,2509.222222222222,2463.4444444444443,2391.666666666667,2446.1111111111113,2420.4444444444443,2413.222222222222,2377.4444444444443,2415.777777777778,2534.4444444444443,2483.666666666667,2501.888888888889,2552,2439.4444444444443,2437.222222222222,2448.888888888889,2499,2541.888888888889,2478.4444444444443,2511.666666666667,2553.777777777778,2531.666666666667,2560.777777777778,2584.666666666667,2577.222222222222,2572.777777777778,2489.1111111111113,2477.3333333333335,2400.1111111111113,2408.888888888889,2394,2464.777777777778,2451.4444444444443,2092.5594,2440.6253464907413,2161.440474408993,1942.3212067246047,2569.464463909524,2278.047366255144,2538.154392191659,2448.888888888889,2445.875,1977.9220949673968,1734.300626985454,1047.45,1140.154537068098,2482.3333333333335,2503.2129087533913,2503.2129087533913,2551.586642299385,2488.146243930306,2462.0974815186064,2439.7060460973166,1005.5868915743538,1218.897430258859,1381.8940008033744,1609.6913572503763,1865.8900630462813
table_open_cache_misses,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.33333333333333337,0.22222222222222224,1.777777777777778,3.555555555555556,3.666666666666667,3.666666666666667,3.666666666666667,3.666666666666667,3.8888888888888893,3.666666666666667,3.666666666666667,2.111111111111111,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.4444444444444445,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.11111111111111112,0.11111111111111112,0,0,0,0,0.22222222222222224,0.21555,0.22175407473112316,0.21732848769885807,0.2201429453388422,0.8870162989244926,0.8921710936525751,1.5527950310559007,1.5555555555555558,1.5,1.6289249289416485,1.4282895836816585,0.9,0.9796544783629655,1.777777777777778,1.4279594459517349,1.4279594459517349,1.661405549094534,1.570979720079977,1.378273399323393,1.2248079278476784,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1109139307897072,0.11111111111111112,0.125,0.13574374407847073,0.11902413197347154,0.15,0.16327574639382758,0.33333333333333337,0.28559188919034695,0.28559188919034695,0.3322811098189068,0,0,0,0,0,0,0,0
Sort Scan,1.1111111111111112,1.1111111111111112,1,1,1,1,0.888888888888889,1,0.888888888888889,0.888888888888889,1,0.888888888888889,1,1,0.888888888888889,1.1111111111111112,1.1111111111111112,1,1,0.888888888888889,1.1111111111111112,1,1,1.1111111111111112,1,1,1.1111111111111112,1.1111111111111112,1,1,0.888888888888889,1,0.888888888888889,0.888888888888889,0.888888888888889,1,0.888888888888889,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.888888888888889,1,1,1,0.888888888888889,1,0.888888888888889,1,1,1.1111111111111112,1,1,1.1111111111111112,1,1,1,0.888888888888889,1,1,1,0.888888888888889,0.888888888888889,1,1.1111111111111112,1,1,1,1,1,1,1.1111111111111112,1,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,1.1111111111111112,1,1,1.1111111111111112,1,1.1111111111111112,0.888888888888889,1.1111111111111112,1,0.888888888888889,1.1111111111111112,1,0.8622,0.9978933362900543,0.7606497069460032,0.7705003086859478,0.9978933362900543,0.8921710936525751,0.9982253771073648,1,1,0.950206208549295,0.8331689238143009,0.45,0.48982723918148274,1,1.1423675567613878,1.1423675567613878,0.9968433294567204,0.9997143673236218,0.8770830722967047,0.8907694020710389,0.2922792883517959,0.5382633827594873,0.6381703153243624,0.7381083793276468,0.7183407364951998
Slow Queries,3,2.888888888888889,3.3333333333333335,6,7.888888888888888,10.555555555555555,12.444444444444446,14.333333333333334,15.666666666666668,17.11111111111111,18.444444444444446,19.333333333333336,19.666666666666668,19.22222222222222,18.444444444444446,18.333333333333336,19.22222222222222,20,20.444444444444446,20.555555555555557,21.11111111111111,20.22222222222222,21.22222222222222,20.88888888888889,21.11111111111111,20.88888888888889,20.88888888888889,20.333333333333336,20.77777777777778,20.88888888888889,19.666666666666668,18.77777777777778,18.77777777777778,18.555555555555557,18.444444444444446,18.77777777777778,18.77777777777778,18.444444444444446,17.666666666666668,19.11111111111111,19.555555555555557,19.555555555555557,19.444444444444446,18.666666666666668,17.666666666666668,18.22222222222222,18.555555555555557,19.11111111111111,18.555555555555557,19,18.444444444444446,18.333333333333336,18.555555555555557,19.22222222222222,20.333333333333336,21.11111111111111,20,19.77777777777778,19.11111111111111,19.11111111111111,18.666666666666668,19.77777777777778,19.77777777777778,22.666666666666668,33.111111111111114,38,42.44444444444444,45,49.66666666666667,56.11111111111111,59,61.55555555555556,60.88888888888889,52.88888888888889,53.66666666666667,54.777777777777786,56.55555555555556,59.11111111111111,58.777777777777786,59,60.66666666666667,61,57.66666666666667,52.88888888888889,48,43.44444444444444,37.333333333333336,31.333333333333336,27.666666666666668,22.666666666666668,18.77777777777778,20.333333333333336,21.11111111111111,17.998425,20.84488302472558,18.038264479005218,16.620792373082587,20.51225191262889,18.95863574011722,20.851818988464952,19.333333333333336,18.625,15.20329933678872,13.330702781028814,8.25,8.980166051660516,17.333333333333336,16.992717406825644,16.992717406825644,16.78019604585479,23.27906312482148,23.054755043227665,23.27135062910589,9.352937227257469,11.16896519225936,12.508138180357502,14.270095333667836,16.402113483307062
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
