Avg Threads Running,2,2,2.5,3,3.7,4.3,4.8999999999999995,5.5,6,6.2,6.4,7.199999999999999,7.000000000000001,6.8,6.7,6.700000000000001,7.1,7.9,7.9,8,8.8,8.9,9.100000000000001,9.2,8.8,8.5,8,7.3,7,7,6.7,6.6,6.2,6,6.1,6.299999999999999,6.8,7.2,7.5,7.6,7.5,7.2,7.300000000000001,7.7,7.7,7.6,7.199999999999999,6.6,6.5,6.4,6.299999999999999,6.6000000000000005,6.8,6.5,6.5,6.699999999999999,7.3999999999999995,7.800000000000001,8.6,9,9.399999999999999,9.200000000000001,9.200000000000001,9.666666666666664,10.25,10.571428571428571,9.833333333333332,9.6,8.5,8.333333333333334,7,6,18,18,18,20,20,20,20,20,20,20,22,22,22,29,29,29,29,29,29,29,29,29,29
Peak Threads Connected,2,2,7,7,9,9,9,9,9,9,9,10,10,10,10,10,12,16,16,16,16,16,16,16,16,16,16,12,12,12,11,10,10,10,10,10,12,13,13,13,13,13,13,13,13,13,13,8,8,8,8,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,14,14,11,11,8,6,18,18,18,22,22,22,22,22,22,22,22,22,22,29,29,29,29,29,29,29,29,29,29
Peak Threads Running,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,8,8,8,8,8,8,8,8,8,8,8,8,8,19,19,19,19,19,19,19,19,19,19
Table Locks Immediate,57,59.11111111111111,123.44444444444446,234.66666666666669,338.11111111111114,487.2222222222223,598,735.5555555555555,901.5555555555557,1051.111111111111,1151.4444444444446,1186.2222222222222,1201.888888888889,1209.111111111111,1172.2222222222222,1189.5555555555557,1165.888888888889,1130.2222222222222,1121.888888888889,1115.4444444444446,1119.888888888889,1098.3333333333335,1090.3333333333335,1114.888888888889,1117,1121.7777777777778,1093.2222222222222,1079.111111111111,1132.4444444444446,1142,1137.111111111111,1176,1169.6666666666667,1156.4444444444446,1157.4444444444446,1153.2222222222222,1146,1188.4444444444446,1213.5555555555557,1216.111111111111,1175.111111111111,1140.6666666666667,1145.5555555555557,1140.4444444444446,1177.111111111111,1207.5555555555557,1133.4444444444446,1140.111111111111,1208.3333333333335,1240.3333333333335,1260.7777777777778,1260,1280.6666666666667,1289.2222222222222,1273.3333333333335,1288,1286.4444444444446,1254.2222222222222,1245.888888888889,1260.111111111111,1258,1225.4444444444446,1189.7777777777778,1015.8871499999999,892.6450857142856,755.3494666666666,622.24296,500.90925,374.9977333333333,262.72439999999995,164.30859999999998,561.2548780487805,666.1329268292682,771.0109756097561,800.6914634146341,695.8134146341464,590.9353658536586,486.05731707317074
Table Locks Waited,0,0,2.111111111111111,3.3333333333333335,4.333333333333334,5.888888888888889,7.333333333333334,11.222222222222223,14.333333333333334,17.555555555555557,19.11111111111111,17.77777777777778,18.333333333333336,19.11111111111111,20,21,20.22222222222222,20.11111111111111,19.666666666666668,20,22.11111111111111,22.555555555555557,22.666666666666668,23.333333333333336,22.11111111111111,22,20.444444444444446,21,22.77777777777778,22.11111111111111,22.444444444444446,24.666666666666668,24.11111111111111,25.666666666666668,24,23.11111111111111,22.88888888888889,23.333333333333336,24.22222222222222,23.444444444444446,20.77777777777778,19,18.88888888888889,20.88888888888889,21.666666666666668,21,18.22222222222222,17.77777777777778,20.444444444444446,20.666666666666668,22.333333333333336,22,21.666666666666668,23,23.444444444444446,24.555555555555557,26.888888888888893,25.22222222222222,26.111111111111114,26.77777777777778,27.333333333333336,26.888888888888893,26.444444444444446,22.848300000000002,20.688285714285712,16.003166666666665,13.492799999999999,11.20835,8.3306,5.6373,3.2439999999999998,9.834029401937855,11.67165051787504,13.509271633812228,14.029318409622451,12.191697293685268,10.35407617774808,8.516455061810891
bytes_received_rate,12299.666666666668,12704.111111111111,19881.777777777777,33079,44635.333333333336,62423.44444444445,75622.88888888889,92653.33333333334,111824.55555555555,130125.22222222222,142317.11111111112,146628.77777777778,148603.11111111112,150410.8888888889,146034.6666666667,148040.22222222222,144926.22222222222,140970.8888888889,139379,138375.11111111112,139202.44444444444,137077.44444444444,136115.6666666667,139368.8888888889,140109.33333333334,141282,138092.33333333334,137068.6666666667,143589.22222222222,144714,143959,148677.8888888889,148403.55555555556,146576.8888888889,146330.77777777778,146052.77777777778,144697.22222222222,150415,153731.6666666667,154235,149249,144532.11111111112,146306.11111111112,145894.77777777778,149900.33333333334,153685.77777777778,144077.55555555556,144866.44444444444,152243.44444444444,155752.8888888889,157309.6666666667,156150.6666666667,159190,161249.22222222222,158812,160525,160086.22222222222,156577,155310,158907,158805.33333333334,154052.77777777778,149030.55555555556,127586.523825,112496.47345714286,95482.72836666666,78883.96860000001,64159.25305,47458.82453333333,33363.3768,20568.744199999997,69889.01655529569,82948.72253591713,96008.4285165386,99704.32530905446,86644.61932843302,73584.91334781157,60525.207367190116
bytes_sent_rate,164077.22222222222,174041.22222222222,178944.22222222222,219988.44444444444,220059.1111111111,253653.55555555556,276707.1111111111,305966,335102.1111111111,365347.55555555556,379687.7777777778,401289.7777777778,383722.22222222225,393977,370176.22222222225,387400.3333333334,388345.22222222225,388408.1111111111,374613,378661.1111111111,361936,362051.3333333334,374155.44444444444,382637.6666666667,382655,369886.8888888889,370046.55555555556,378938.44444444444,382327.22222222225,399069,397687.7777777778,389368.1111111111,401103.22222222225,393415.55555555556,393376.22222222225,389912.1111111111,381109.6666666667,403835.3333333334,399101.3333333334,390497.6666666667,393897.22222222225,372091.55555555556,387161.7777777778,395243.8888888889,392072.44444444444,402442.1111111111,378213.7777777778,385125.55555555556,396220,400485.8888888889,410506.5555555556,388693.7777777778,399552.7777777778,396521.3333333334,402189.3333333334,392452.1111111111,393895.8888888889,396537.3333333334,381044.6666666667,401299.44444444444,413407,400404.1111111111,407035.8888888889,341128.028925,314615.7983714285,267627.24706666666,226569.74832,194178.7707,141552.71006666665,102998.1906,58832.85959999999,242841.3432509188,288219.52567657863,333597.70810223854,346439.7337287003,301061.55130304047,255683.36887738056,210305.18645172068
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.666666666666668,27.888888888888893,56.11111111111111,104,147.22222222222223,211.44444444444443,259.11111111111114,317.8888888888889,391.44444444444446,455.55555555555554,495.55555555555554,512.2222222222223,518.1111111111111,522,506.11111111111114,513.4444444444445,504.88888888888886,490.7777777777778,484.11111111111114,482.6666666666667,484.2222222222223,474.6666666666667,469.55555555555554,481.7777777777778,482,484.6666666666667,471.11111111111114,467.88888888888886,492.44444444444446,494.88888888888886,492.7777777777778,513.7777777777778,507.88888888888886,502,502,496,496.33333333333337,519.3333333333334,528.4444444444445,530.2222222222223,508.7777777777778,496.7777777777778,499.7777777777778,498.33333333333337,518,528.4444444444445,492.55555555555554,497.44444444444446,528.1111111111111,542,549.8888888888889,553.1111111111111,559.5555555555555,562.6666666666667,553.4444444444445,560.6666666666667,566.5555555555555,550.8888888888889,551.4444444444445,554.4444444444445,551.6666666666667,535.6666666666667,518.6666666666667,445.21852499999994,390.7908285714285,324.47799999999995,267.71964,212.38089999999997,160.8168,110.5173,70.7192,244.9567323755429,290.7302038088874,336.5036752422319,349.45756765786837,303.6840962245239,257.91062479117943,212.13715335783496
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.5364016037420648,0.6366354827931839,0.7368693618443034,0.7652355496157701,0.6650016705646509,0.5647677915135316,0.4645339124624123
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
