Avg Threads Running,2,2,3,3.9000000000000004,4.3,5,5.8999999999999995,6.899999999999999,7.300000000000001,7.888888888888889,8.625,12.250000000000002,12.285714285714286,12.5,13.8,15,16.333333333333336,18.5,27,27,27,16.5,14.333333333333334,16,16,16,15.8,15.5,13.166666666666666,13.166666666666666,13.428571428571427,14,14.8,13.25,13.25,13.25,12.666666666666666,12,15,15,27,27,27,27,27,27,27,27,21.5,17.333333333333332,11,11,11,11,11,11,11,11,15,22.666666666666664,25.333333333333332,25.333333333333332,25.25,33.2,44.833333333333336,40.85714285714286,38.125,36,34.77777777777778,33.333333333333336,34,34,35.125,30.875,22.875,24.875,26.375,27.25,29.125,31.5,34.875,34.875,35.44444444444444,36,34.37500000000001,35,35.57142857142857,37.166666666666664,38.2,36,31.4,31.5,31.833333333333336,32.714285714285715,33.833333333333336,33,33,33,33,34.5,43.25,47,49.5,59,59,59,60,60,60,61.25,61.333333333333336,61.333333333333336,61.333333333333336,63.5,63.5,54.666666666666664,43,43,43,32
Peak Threads Connected,2,2,12,12,12,12,12,12,12,12,12,31,31,31,31,31,31,31,31,31,31,23,23,23,23,23,23,23,21,21,21,21,21,15,15,15,15,15,15,15,27,27,27,27,27,27,27,27,27,27,16,16,16,16,16,16,16,16,28,32,32,32,32,65,103,103,103,103,103,103,103,103,103,103,39,39,39,39,39,39,49,49,49,49,49,49,49,49,49,49,40,40,42,42,42,42,42,42,42,42,61,61,61,61,61,61,62,62,62,65,65,65,65,65,65,65,65,65,65,37
Peak Threads Running,1,1,2,2,2,2,3,3,3,3,3,14,14,14,14,14,14,14,14,14,14,9,9,9,9,9,9,9,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,6,12,12,12,16,61,61,61,61,61,61,61,61,61,61,22,22,22,22,22,22,24,24,24,24,24,24,24,24,24,24,24,24,24,31,31,31,31,31,31,31,31,45,45,45,45,45,45,45,45,45,54,54,54,54,54,54,54,54,54,54,21
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14277555682467163,0.14277555682467163,0.14277555682467163,0,0,0,0,0,0,0,0,0,0.22276676319893074,0.22304429195258893,0.2284782608695652,0.26666666666666666,0.2902475618904726,0.24023505876469117,0.25809286898839134,0.31210918114143915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49384203480589,3.865292096219931,4.012036108324975,3.5650623885918007,3.555555555555556,3.666666666666667,3.869150801603207,3.5632890781563127,3.593228571428571,1.441241685144124,0.44483985765124556,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.33333333333333337,0.33333333333333337,0.47888661481784683,0.45714285714285713,1.1116051578479325,0.7606536926147704,0.7761392615589311,0.888888888888889,0.8788666666666666,0.8939428571428572,0.9162666666666667,1.2197826569084051,0.751503006012024,0.667853962600178,1.0023806540533768,1.0021155773299188,0.8922000000000001,0.5,0.5,0.5,0.46406328478151676,0.36219999999999997,1.2180267965895248,1.120657452372058,1.1378182335371925,0.17887772194304857,0.2123785594639866,0.24587939698492461,0.6682258603407952,0.6682258603407952,0.6682258603407952,0.9976720984369806,1.3253810470510272,1.3253810470510272,1.0182902584493043,1.1023887973640856,0.9376441515650742,1.1101243339253997,0.7196315486470927,0.7196315486470927,0.7196315486470927,0
table_open_cache_hits,277.44444444444446,276.8888888888889,328.55555555555554,611.4444444444445,924.5555555555557,1195.4444444444446,1497.4444444444446,1771.3333333333335,2019.4444444444446,1929.495825,1919.2195999999997,2721.1623779946763,2383.7499251497,2080.131037628278,1820.535904255319,1534.350917065391,1299.9682768924301,1176.596419098143,2420.616790405483,2420.616790405483,2420.616790405483,1313.253878024528,1420.7495728643216,1615.3265863453814,1603.7333333333331,1603.7333333333331,2438.4692346173083,2443.207126948775,2059.1040672124086,2126.8782162860834,2420.2494987747828,2169.217261384904,1951.661304347826,1281.8666666666666,1395.2200300075021,1154.8099274818705,925.5210281923715,770.1294044665011,2446.3347510632975,2473.7076153418566,864.1005045408677,765.6,765.6,765.6,765.6,765.6,765.6,674.0524722502521,2413.9922265408104,2420,786.8477732793523,696.5999999999999,1330.7510855043422,1377.1911575562701,1440.443159303882,1979.512714776632,2329.989969909729,2322.081105169341,2293.777777777778,2379.4444444444443,2237.893374248497,2060.9848071142287,1974.098,2673.9467849223947,2391.9039145907473,2390.5555555555557,2378.666666666667,2402.4444444444443,2353.888888888889,2310.4444444444443,1956.970151453131,1868.1142857142854,2368.385949310805,2073.4333012546335,2422.4415123627896,2473.888888888889,2175.0851416666665,1930.0226285714284,1719.1453333333334,2480.8161454868036,2509.7695390781564,2489.648263579697,2460.2180177922564,2468.099320788331,2185.555425,1215.5,1215.5,1215.5,1128.1378453038674,856.9652,2557.7455431292215,2597.5594571037227,2607.0260275920923,1291.3182747068677,1533.1608207705192,1775.0033668341707,2540.260608085533,2540.260608085533,2540.260608085533,2552.045227801796,2618.124585818423,2618.124585818423,2011.5051192842943,1723.2541680395384,1465.725337726524,2536.3010657193604,2505.3252734599882,2505.3252734599882,2505.3252734599882,475.2
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14277555682467163,0.14277555682467163,0.14277555682467163,0,0,0,0,0,0,0,0,0,0.22276676319893074,0.22304429195258893,0.2284782608695652,0.26666666666666666,0.2902475618904726,0.24023505876469117,0.25809286898839134,0.31210918114143915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49384203480589,3.865292096219931,4.012036108324975,3.5650623885918007,3.555555555555556,3.666666666666667,3.869150801603207,3.5632890781563127,3.593228571428571,1.441241685144124,0.44483985765124556,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.33333333333333337,0.33333333333333337,0.47888661481784683,0.45714285714285713,1.1116051578479325,0.7606536926147704,0.7761392615589311,0.888888888888889,0.8788666666666666,0.8939428571428572,0.9162666666666667,1.2197826569084051,0.751503006012024,0.667853962600178,1.0023806540533768,1.0021155773299188,0.8922000000000001,0.5,0.5,0.5,0.46406328478151676,0.36219999999999997,1.2180267965895248,1.120657452372058,1.1378182335371925,0.17887772194304857,0.2123785594639866,0.24587939698492461,0.6682258603407952,0.6682258603407952,0.6682258603407952,0.9976720984369806,1.3253810470510272,1.3253810470510272,1.0182902584493043,1.1023887973640856,0.9376441515650742,1.1101243339253997,0.7196315486470927,0.7196315486470927,0.7196315486470927,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1,1,1,0.8622,0.7621999999999999,0.9982253771073648,0.9886976047904191,0.8939110604332953,0.8016954787234042,0.595494417862839,0.5121513944223107,0.6161803713527851,0.8566533409480297,0.8566533409480297,0.8566533409480297,0.7115014915478953,0.5882412060301507,0.8057831325301205,0.8,0.8,1.0005002501250624,1.1135857461024499,0.8582665517736607,0.8865158695964384,1.0024504343951883,1.0036993137866501,0.7996739130434782,0.6666666666666666,0.7256189047261816,0.600587646911728,0.38713930348258707,0.31210918114143915,1.0007505629221918,0.8893829905503058,0.3385973763874874,0.3,0.3,0.3,0.3,0.3,0.3,0.26412714429868817,1.110494169905608,1,0.3388663967611336,0.29999999999999993,0.41477955911823655,0.5205787781350482,0.6234605087014725,0.84553264604811,1.0030090270812437,0.8912655971479502,0.888888888888889,1,0.9379759519038077,0.8638276553106212,0.7621999999999999,1.1086474501108647,1.0008896797153024,1,1,1,1,1.1111111111111112,0.7183299222267703,0.6857142857142857,1.0004446420631392,0.8693185058454519,0.8870162989244926,1.1111111111111112,0.988725,0.7822,0.6872,0.998003992015968,0.876753507014028,1.001780943900267,1.1276782358100488,1.1134617525887986,0.8922000000000001,0.625,0.625,0.625,0.5800791059768959,0.4829333333333333,0.8858376702469272,0.8716224629560452,0.8533636751528944,0.5366331658291458,0.6371356783919598,0.7376381909547739,1.1693952555963916,1.1693952555963916,1.1693952555963916,1.1085245538188673,1.1597084161696487,1.1597084161696487,0.8910039761431413,0.6614332784184513,0.5625864909390446,0.9991119005328597,0.8635578583765111,0.8635578583765111,0.8635578583765111,0
Slow Queries,4,3.7777777777777777,4.444444444444445,6.222222222222223,8.222222222222223,10.444444444444445,12.11111111111111,13.555555555555557,15.333333333333334,14.441849999999999,14.264028571428572,20.075421472937002,17.576846307385228,15.531704675028504,13.170711436170212,11.314393939393941,10.114990039840636,9.08866047745358,19.131924614505998,19.131924614505998,19.131924614505998,12.451276102088169,12.500125628140703,15.712771084337351,15.6,15.6,22.136068034017008,21.826280623608017,17.53315955766193,18.110252764612955,20.16039206950323,18.51267623206488,15.308043478260867,9.866666666666665,10.739159789947488,8.888697174293574,7.097553897180762,5.930074441687344,16.13710282712034,16.675931072818234,7.957038345105954,7.05,7.05,7.05,7.05,7.05,7.05,6.206987891019172,19.322598556357576,18.555555555555557,6.438461538461539,5.699999999999999,9.401670006680028,9.890996784565916,10.100060240963854,26.936254295532642,40.74724172517553,46.902852049910884,52.66666666666667,65.88888888888889,83.94884769539078,77.3125751503006,77.0910857142857,103.65853658536585,98.6432384341637,99.22222222222223,96.77777777777779,99.88888888888889,95.22222222222223,93.11111111111111,86.43903397462135,82.5142857142857,117.38550466874167,104.5355503279156,118.3057988690542,123.55555555555557,111.17663333333333,102.35645714285714,89.56506666666667,134.1760922599246,128.50701402805612,126.33570792520034,135.69728104247588,136.73310321790447,123.68122500000001,70.625,70.625,70.625,65.54893897538923,50.10433333333334,140.6267301516997,138.08990163117917,137.1070971412317,60.639547738693466,71.99633165829145,83.35311557788944,128.96759104577347,128.96759104577347,128.96759104577347,129.25396297527993,137.01126573889994,137.01126573889994,105.26575546719683,86.86823723228994,73.88635914332784,134.76909413854352,137.16177317213587,137.16177317213587,137.16177317213587,26.6
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22276676319893074,0.22304429195258893,0.2284782608695652,0.26666666666666666,0.2902475618904726,0.24023505876469117,0.25809286898839134,0.31210918114143915,0.12509382036527397,0.11117287381878822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22276676319893074,0.22304429195258893,0.2284782608695652,0.26666666666666666,0.2902475618904726,0.24023505876469117,0.25809286898839134,0.31210918114143915,0.12509382036527397,0.11117287381878822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,56.55555555555556,56,84.44444444444444,231.22222222222223,397.55555555555554,541.4444444444445,697.8888888888889,842.7777777777777,974,939.1513499999999,942.7325142857142,1347.6042590949423,1182.262624750499,1030.2324971493729,900.6476063829787,760.2081738437003,644.6705677290836,584.2930371352784,1197.1730439748715,1197.1730439748715,1197.1730439748715,660.0955087835599,708.8306532663316,802.425702811245,796.6666666666666,796.6666666666666,1212.6063031515755,1213.4743875278396,1017.7815208961654,1051.281176217148,1194.8095344174649,1072.6200000000001,966.8057608695651,632.2666666666667,688.1769692423106,569.5973243310827,456.95342454394694,378.58843672456567,1205.1538653990494,1217.342968315731,423.9239152371342,375.6,375.6,375.6,375.6,375.6,375.6,330.68718466195753,1194.669627984453,1197.7777777777778,388.5103238866397,343.94999999999993,657.0108216432866,681.3074758842444,705.6326037483266,975.0199312714776,1151.579739217653,1150.5124777183603,1138.4444444444446,1188.5555555555557,1125.1021543086174,1036.1612725450902,992.2755142857143,1353.1042128603103,1215.1912811387901,1217.6666666666667,1211.2222222222222,1224.4444444444446,1194.6666666666667,1173.5555555555557,997.8799836266883,952.5714285714284,1214.0951534015117,1063.5025270886797,1238.163876261226,1265.7777777777778,1114.4029333333333,992.0530857142858,883.052,1273.7857618097137,1282.0641282565132,1271.7052537845057,1261.2454579626615,1266.785435920276,1122.8337000000001,625.25,625.25,625.25,580.3111376192867,442.60839999999996,1310.1539142952054,1328.1035985555968,1330.5361968425545,655.9446063651592,778.7921775544389,901.6397487437185,1299.031072502506,1299.031072502506,1299.031072502506,1302.516350737169,1339.1318754141816,1339.1318754141816,1028.8550198807156,876.1786161449752,745.239571663921,1300.0666074600356,1287.9965457685664,1287.9965457685664,1287.9965457685664,242.4
